"id","year","y","first_treat","treated"
52,2014,4.27469365180482,2014,TRUE
52,2015,2.05570532609665,2014,TRUE
52,2016,3.17640806629896,2014,TRUE
52,2017,2.28417466028567,2014,TRUE
52,2018,3.34629367470382,2014,TRUE
52,2019,3.70031950207545,2014,TRUE
53,2010,2.82443699598519,2014,FALSE
53,2011,2.28939314009944,2014,FALSE
53,2012,1.51760580620636,2014,FALSE
53,2013,2.44205810076166,2014,FALSE
53,2014,4.37190462053918,2014,TRUE
53,2015,2.36338290008965,2014,TRUE
53,2016,5.09250055603784,2014,TRUE
53,2017,5.06037793296228,2014,TRUE
53,2018,2.60105342655922,2014,TRUE
53,2019,5.91940036108448,2014,TRUE
54,2010,1.44722444648803,2016,FALSE
54,2011,1.56196076132538,2016,FALSE
54,2012,1.54564448207137,2016,FALSE
54,2013,0.507682169561182,2016,FALSE
54,2014,2.97251774532446,2016,FALSE
54,2015,1.06549548013692,2016,FALSE
54,2016,1.4701979262272,2016,TRUE
54,2017,2.77644581109283,2016,TRUE
54,2018,2.51921599274892,2016,TRUE
54,2019,3.62034380090624,2016,TRUE
55,2010,2.62683895225251,2014,FALSE
55,2011,2.55410812495543,2014,FALSE
55,2012,2.87311171119174,2014,FALSE
55,2013,2.18397421569725,2014,FALSE
55,2014,6.38323661921675,2014,TRUE
55,2015,5.19350210162406,2014,TRUE
55,2016,5.62379266414121,2014,TRUE
55,2017,4.89595324057256,2014,TRUE
55,2018,4.72295869412744,2014,TRUE
55,2019,4.29833810620476,2014,TRUE
56,2010,2.13257862627481,2016,FALSE
56,2011,2.90284040731979,2016,FALSE
56,2012,3.89784159910756,2016,FALSE
56,2013,3.38966376154842,2016,FALSE
56,2014,1.1669534121113,2016,FALSE
56,2015,2.00493004969977,2016,FALSE
56,2016,5.07869717512069,2016,TRUE
56,2017,4.75890218759948,2016,TRUE
56,2018,5.47586921883713,2016,TRUE
56,2019,3.74976361656309,2016,TRUE
57,2010,1.67493843956452,2012,FALSE
57,2011,0.659233018953399,2012,FALSE
57,2012,3.66218155213041,2012,TRUE
57,2013,2.94865860695737,2012,TRUE
57,2014,2.59927769358056,2012,TRUE
57,2015,2.06679840150168,2012,TRUE
57,2016,1.89452990066757,2012,TRUE
57,2017,1.79755763622828,2012,TRUE
57,2018,3.26545668168192,2012,TRUE
57,2019,2.44427901983248,2012,TRUE
58,2010,1.19080846108951,0,FALSE
58,2011,2.03362765172345,0,FALSE
58,2012,-0.662879036941058,0,FALSE
58,2013,-0.912521362356219,0,FALSE
58,2014,1.09173557504078,0,FALSE
58,2015,-0.743137483414462,0,FALSE
58,2016,0.90819627946086,0,FALSE
58,2017,2.85964598027253,0,FALSE
58,2018,3.06209361739123,0,FALSE
58,2019,1.88544391932362,0,FALSE
59,2010,1.29746867584346,2012,FALSE
59,2011,0.104611552863098,2012,FALSE
59,2012,4.6902421301686,2012,TRUE
59,2013,1.78741336699476,2012,TRUE
59,2014,2.75958784689104,2012,TRUE
59,2015,3.13003692897883,2012,TRUE
59,2016,2.55333096178082,2012,TRUE
59,2017,4.90647126107686,2012,TRUE
59,2018,4.83809236983324,2012,TRUE
59,2019,3.33654548600144,2012,TRUE
60,2010,4.54834648941104,0,FALSE
60,2011,3.93787151685083,0,FALSE
60,2012,5.5921564935696,0,FALSE
60,2013,5.64733025243891,0,FALSE
60,2014,3.82790342203218,0,FALSE
60,2015,3.69136452916253,0,FALSE
60,2016,3.15064142584237,0,FALSE
60,2017,3.3208352433799,0,FALSE
60,2018,3.16726025496033,0,FALSE
60,2019,5.63326690074304,0,FALSE
61,2010,3.0253971689305,2014,FALSE
61,2011,2.06030641598594,2014,FALSE
61,2012,2.99769349471701,2014,FALSE
61,2013,1.31039910373271,2014,FALSE
61,2014,3.0404740518069,2014,TRUE
61,2015,3.097881468041,2014,TRUE
61,2016,6.28867799198054,2014,TRUE
61,2017,4.73708526274529,2014,TRUE
61,2018,3.90026706687453,2014,TRUE
61,2019,3.02682627507419,2014,TRUE
62,2010,2.71985637581028,2014,FALSE
62,2011,1.70408758651148,2014,FALSE
62,2012,1.80152722841205,2014,FALSE
62,2013,1.39169302193159,2014,FALSE
62,2014,3.58269739610356,2014,TRUE
62,2015,1.80840437627514,2014,TRUE
62,2016,3.61486824716817,2014,TRUE
62,2017,3.90342648406202,2014,TRUE
62,2018,2.43853496138068,2014,TRUE
62,2019,1.98731813647284,2014,TRUE
63,2010,1.00975370826369,0,FALSE
63,2011,0.404944248634126,0,FALSE
63,2012,1.51812545952656,0,FALSE
63,2013,0.651222097922666,0,FALSE
63,2014,0.363272101961868,0,FALSE
63,2015,1.02939847333755,0,FALSE
63,2016,1.25688308199687,0,FALSE
63,2017,0.29587984278092,0,FALSE
63,2018,2.3593617526116,0,FALSE
63,2019,1.77108015655624,0,FALSE
64,2010,2.00032502607988,2018,FALSE
64,2011,2.53607602469565,2018,FALSE
64,2012,1.74843441949784,2018,FALSE
64,2013,1.82470468078762,2018,FALSE
64,2014,3.69121570407427,2018,FALSE
64,2015,4.29655790254042,2018,FALSE
64,2016,2.15173105611363,2018,FALSE
64,2017,4.77458304380384,2018,FALSE
64,2018,5.17006274180689,2018,TRUE
64,2019,4.80438848725829,2018,TRUE
65,2010,1.3328877159986,0,FALSE
65,2011,-2.51187275945926,0,FALSE
65,2012,-0.56438345170934,0,FALSE
65,2013,0.0836505683806488,0,FALSE
65,2014,-1.41108867074611,0,FALSE
65,2015,-0.112835788637208,0,FALSE
65,2016,-0.709822905099704,0,FALSE
65,2017,-1.75795878126729,0,FALSE
65,2018,0.621077382265181,0,FALSE
65,2019,-1.85276864826807,0,FALSE
66,2010,1.36055831308544,2016,FALSE
66,2011,-0.383520168300543,2016,FALSE
66,2012,1.93532752289416,2016,FALSE
66,2013,3.2061883339048,2016,FALSE
66,2014,1.3186921252987,2016,FALSE
66,2015,0.919425483383481,2016,FALSE
66,2016,2.99201757138986,2016,TRUE
66,2017,4.06144248793038,2016,TRUE
66,2018,2.47795299829256,2016,TRUE
66,2019,4.51537063419016,2016,TRUE
67,2010,3.93993138188732,2014,FALSE
67,2011,3.81170978004163,2014,FALSE
67,2012,3.33199539489843,2014,FALSE
67,2013,3.550643298838,2014,FALSE
67,2014,4.10485772477518,2014,TRUE
67,2015,4.65533102562591,2014,TRUE
67,2016,5.21682951588282,2014,TRUE
67,2017,4.54700735990333,2014,TRUE
67,2018,4.32492100502392,2014,TRUE
67,2019,6.42839912073977,2014,TRUE
68,2010,-2.66165546490082,2016,FALSE
68,2011,-2.76834291312158,2016,FALSE
