year,county,state_n,Dl_vloans_b,inter_bra,w1,Dl_hpi
1999,1021,1,0.648742832701906,1,0.975311991297105,0.0376335770365595
2000,1021,1,-0.0293754146761938,1,0.975311991297105,-0.0108399467073754
2001,1021,1,-0.158772540377205,1,0.975311991297105,0.0580632580078158
2002,1021,1,0.192870601584868,1,0.975311991297105,0.027220071781688
2003,1021,1,0.0407716713418331,1,0.975311991297105,-0.00238093233097025
2004,1021,1,0.239258913347586,1,0.975311991297105,0.0606012594314187
2005,1021,1,0.087944635129622,1,0.975311991297105,0.0732528697411725
1994,1033,1,0.365824928827854,0,0.975311991297105,0.0310010202702671
1995,1033,1,0.148019452772322,0,0.975311991297105,0.0493909449786658
1996,1033,1,0.22982810600425,0,0.975311991297105,0.0324337996347843
1997,1033,1,0.0844920674586369,0,0.975311991297105,0.034162952813082
1998,1033,1,0.0912395465002138,1,0.975311991297105,0.0520706181651347
1999,1033,1,0.174951127100304,1,0.975311991297105,0.015021228048445
2000,1033,1,-0.310480923986251,1,0.975311991297105,-0.033551912004258
2001,1033,1,-0.0818525741316361,1,0.975311991297105,0.052436355868295
2002,1033,1,0.441266288819985,1,0.975311991297105,0.0312839242605945
2003,1033,1,-0.116665418493962,1,0.975311991297105,0.0379727710857605
2004,1033,1,0.10994423455098,1,0.975311991297105,0.0174148891171981
2005,1033,1,-0.0660711952567485,1,0.975311991297105,0.00723127977881255
1994,1051,1,0.422684313345167,0,0.975311991297105,0.0118373610460925
1995,1051,1,-0.0894820242033578,0,0.975311991297105,0.0557961000649803
1996,1051,1,0.207393040958092,0,0.975311991297105,0.063347437072232
1997,1051,1,0.142153614390287,0,0.975311991297105,0.0463975932052581
1998,1051,1,0.117820988769113,1,0.975311991297105,0.0470899881587865
1999,1051,1,0.035122030241233,1,0.975311991297105,0.00479427436849544
2000,1051,1,-0.0234904822044104,1,0.975311991297105,0.0147275628336656
2001,1051,1,-0.0790511756087309,1,0.975311991297105,0.0642559608264595
2002,1051,1,0.235782310502486,1,0.975311991297105,0.0558647290644325
2003,1051,1,0.168577884965512,1,0.975311991297105,0.0196788737575231
2004,1051,1,0.320288673494085,1,0.975311991297105,0.0230655528916541
2005,1051,1,-0.0654271333168541,1,0.975311991297105,0.130236526771882
1994,1055,1,0.0828592224918054,0,0.975311991297105,0.0892264323096939
1995,1055,1,-0.0682062862985529,0,0.975311991297105,0.0389154157360965
1996,1055,1,0.0188701543877627,0,0.975311991297105,0.0798469186551545
1997,1055,1,0.180168174333463,0,0.975311991297105,0.0700052222734486
1998,1055,1,-0.0359012915065442,1,0.975311991297105,0.0944070326958357
1999,1055,1,0.196425085773537,1,0.975311991297105,-0.00146267704653713
2000,1055,1,-0.00414959099583889,1,0.975311991297105,0.0275607792744284
2001,1055,1,-0.0164925633994404,1,0.975311991297105,0.0412102686466627
2002,1055,1,0.341295493371003,1,0.975311991297105,0.0562746986034535
2003,1055,1,0.0335889330455306,1,0.975311991297105,0.0594910905658939
2004,1055,1,-0.110277749693241,1,0.975311991297105,0.0268545683669874
2005,1055,1,0.00126964301025723,1,0.975311991297105,0.0140117293492015
1994,1061,1,,0,0.975311991297105,0.0283463192783033
1995,1061,1,-1.07077748967467,0,0.975311991297105,0.031675923228053
1996,1061,1,2.51769647261099,0,0.975311991297105,0.0509855398607537
1997,1061,1,-0.341608745584089,0,0.975311991297105,0.063990114943612
1998,1061,1,1.63552978657296,1,0.975311991297105,0.0738206403129427
1999,1061,1,0.0835584923577315,1,0.975311991297105,0.00423693533542036
2000,1061,1,-0.0848600674471172,1,0.975311991297105,-0.00678776615653209
2001,1061,1,-0.312383367896554,1,0.975311991297105,0.0331577523219515
2002,1061,1,0.116476854861522,1,0.975311991297105,0.0264948627248591
2003,1061,1,0.237488833177913,1,0.975311991297105,0.0476130824996863
2004,1061,1,0.477440921388563,1,0.975311991297105,0.0290924184649937
2005,1061,1,0.219945138476904,1,0.975311991297105,0.0346045591723794
1994,1063,1,1.37431817007318,0,0.975311991297105,0.0469753652275959
1995,1063,1,-1.12300374179227,0,0.975311991297105,0.0301340787270905
1996,1063,1,2.27250763775677,0,0.975311991297105,0.0856877557876694
1997,1063,1,-0.0192684188658765,0,0.975311991297105,0.0550327777423427
1998,1063,1,0.785978166602839,1,0.975311991297105,0.0675113796974527
1999,1063,1,0.532920157472233,1,0.975311991297105,0.0275708449724075
2000,1063,1,0.350202429433115,1,0.975311991297105,0.00907773081573904
2001,1063,1,-0.331645195872897,1,0.975311991297105,0.0485058352002383
2002,1063,1,-0.504715625124412,1,0.975311991297105,0.0490462931409104
2003,1063,1,0.372788082081864,1,0.975311991297105,0.0600734763809419
2004,1063,1,-0.19782574332992,1,0.975311991297105,0.0286685011425263
2005,1063,1,0.169455046200705,1,0.975311991297105,0.0356546215237543
1994,1065,1,,0,0.975311991297105,0.065934178815469
1995,1065,1,,0,0.975311991297105,0.0457970803582866
1996,1065,1,1.8478489358791,0,0.975311991297105,0.09886465503146
1997,1065,1,0.137915706851397,0,0.975311991297105,0.0600707020219993
1998,1065,1,0.948092227105407,1,0.975311991297105,0.0710591474564017
1999,1065,1,0.256935986289473,1,0.975311991297105,0.0335680219830614
2000,1065,1,0.0107020221939997,1,0.975311991297105,0.0123600442807046
2001,1065,1,-0.219705510734397,1,0.975311991297105,0.0486890685112655
2002,1065,1,-0.202492426610078,1,0.975311991297105,0.045462283464917
2003,1065,1,-0.136400835052476,1,0.975311991297105,0.0508585033926607
2004,1065,1,0.748768806288275,1,0.975311991297105,0.0166518578170374
2005,1065,1,0.147509095574684,1,0.975311991297105,0.0301184863096351
1994,1067,1,-0.724563376793324,0,0.975311991297105,0.0362621312138693
1995,1067,1,0.412532275331257,0,0.975311991297105,0.0387686267213443
1996,1067,1,2.62180677500147,0,0.975311991297105,0.0567681701677651
1997,1067,1,0.958577364649272,0,0.975311991297105,0.0669732275331736
1998,1067,1,0.262847181294454,1,0.975311991297105,0.0749184637144911
1999,1067,1,0.253926182653522,1,0.975311991297105,0.00588069714503181
2000,1067,1,0.119030696454539,1,0.975311991297105,-0.00658302802167565
2001,1067,1,-0.559511886433953,1,0.975311991297105,0.0333064155354075
2002,1067,1,0.675353443183449,1,0.975311991297105,0.0270866210610032
2003,1067,1,-0.207169650654699,1,0.975311991297105,0.0461472161394072
2004,1067,1,0.330960064931906,1,0.975311991297105,0.0271666884603503
2005,1067,1,0.214108582256298,1,0.975311991297105,0.0338442154515413
1994,1069,1,0.0724728017829683,0,0.975311991297105,0.029344827028881
1995,1069,1,-0.0131456849697731,0,0.975311991297105,0.0328550845454725
1996,1069,1,0.28007059414286,0,0.975311991297105,0.0518038061360553
1997,1069,1,-0.104506623679997,0,0.975311991297105,0.0641897870072681
1998,1069,1,0.204548264603673,1,0.975311991297105,0.0737163020154972
1999,1069,1,0.0759004761732616,1,0.975311991297105,0.00277390217740425
2000,1069,1,-0.112057943584709,1,0.975311991297105,-0.00892703897830582
2001,1069,1,0.00246837003093781,1,0.975311991297105,0.0329888716857818
2002,1069,1,-0.0182444811443201,1,0.975311991297105,0.0284368555351673
2003,1069,1,0.218785574690012,1,0.975311991297105,0.0471669919023334
2004,1069,1,0.0831751870207018,1,0.975311991297105,0.0256807580545173
2005,1069,1,0.256661469613395,1,0.975311991297105,0.0337386495512959
1994,1073,1,-0.0491589419030785,0,0.975311991297105,0.0334685675393915
1995,1073,1,-0.0177397781087212,0,0.975311991297105,0.0267081357889785
1996,1073,1,0.294443432995292,0,0.975311991297105,0.0875558934323424
1997,1073,1,0.090251524844108,0,0.975311991297105,0.0319358119888769
1998,1073,1,0.10716982194063,1,0.975311991297105,0.0293135585139979
1999,1073,1,0.0886868900143423,1,0.975311991297105,0.0298903356229747
2000,1073,1,-0.0748013012209636,1,0.975311991297105,-0.0169834343072921
2001,1073,1,0.090815764175634,1,0.975311991297105,0.053769788780337
2002,1073,1,0.324853315460098,1,0.975311991297105,0.0252583359047547
2003,1073,1,0.238197120532675,1,0.975311991297105,-0.000331517619295951
2004,1073,1,0.11772509132617,1,0.975311991297105,0.0592193647192509
2005,1073,1,-0.0341501704701095,1,0.975311991297105,0.0698466335407337
1994,1077,1,0.239705500509819,0,0.975311991297105,0.033300036051334
1995,1077,1,0.109146037740274,0,0.975311991297105,0.0511478786343433
1996,1077,1,0.0814420382894152,0,0.975311991297105,0.0340176557048997
1997,1077,1,-0.043110619772591,0,0.975311991297105,0.0351433972550907
1998,1077,1,0.191929889395309,1,0.975311991297105,0.0529512803561687
1999,1077,1,0.072020449284393,1,0.975311991297105,0.0172890599844893
2000,1077,1,-0.111309744351356,1,0.975311991297105,-0.0308860179122394
2001,1077,1,-0.181749753411463,1,0.975311991297105,0.0532101784697154
2002,1077,1,0.212772189642889,1,0.975311991297105,0.0299040788986087
2003,1077,1,-0.0510898856163262,1,0.975311991297105,0.0370016223422605
2004,1077,1,0.23430258699225,1,0.975311991297105,0.0163083276932721
2005,1077,1,-0.224923914788263,1,0.975311991297105,-0.0049969346146943
1994,1079,1,0.415995576549434,0,0.975311991297105,0.0463403269136906
1995,1079,1,-0.157392173751429,0,0.975311991297105,-0.000171512506126348
1996,1079,1,0.830800598250805,0,0.975311991297105,0.0544192724711401
1997,1079,1,0.153573500727461,0,0.975311991297105,0.0690469926544912
1998,1079,1,0.417203592490878,1,0.975311991297105,0.0809404970439633
1999,1079,1,0.0360809842435739,1,0.975311991297105,0.0288076750693049
2000,1079,1,0.0792940103445297,1,0.975311991297105,0.0246926656846469
2001,1079,1,-0.466218895912299,1,0.975311991297105,0.0461101817795946
2002,1079,1,-0.0263828408072193,1,0.975311991297105,0.0334837727729873
2003,1079,1,0.118236252910251,1,0.975311991297105,0.0325172786973562
2004,1079,1,0.203744543783175,1,0.975311991297105,0.0135352095643126
2005,1079,1,-0.0119761910467151,1,0.975311991297105,0.00419973325196477
1994,1081,1,-0.982298760991086,0,0.975311991297105,0.0473131931130935
1995,1081,1,0.883605478746962,0,0.975311991297105,0.0346186338715828
1996,1081,1,3.63992922851299,0,0.975311991297105,0.048581695493378
1997,1081,1,0.09212924566331,0,0.975311991297105,0.0670107272165552
1998,1081,1,0.464619335710603,1,0.975311991297105,0.0528661288500789
1999,1081,1,0.530480496394898,1,0.975311991297105,0.0439492126881911
2000,1081,1,0.26876091581021,1,0.975311991297105,-0.000796533541291389
2001,1081,1,-0.0569313964476343,1,0.975311991297105,0.041537169742405
2002,1081,1,0.0850952678755395,1,0.975311991297105,0.051807004358758
2003,1081,1,0.270564663311617,1,0.975311991297105,0.0476411438437605
2004,1081,1,0.355712285331904,1,0.975311991297105,0.0594840626908386
2005,1081,1,0.215386913336598,1,0.975311991297105,0.0518185624994407
1994,1083,1,3.67391052041207,0,0.975311991297105,0.0141230693320802
1995,1083,1,0.178800050151274,0,0.975311991297105,0.00263471617481414
1996,1083,1,0.524066563949225,0,0.975311991297105,0.0490472818750458
1997,1083,1,0.206017379896137,0,0.975311991297105,0.0510229696382289
1998,1083,1,0.107164185100732,1,0.975311991297105,0.0699196318091797
1999,1083,1,0.0450848809890641,1,0.975311991297105,0.0260623861570997
2000,1083,1,-0.206981814927381,1,0.975311991297105,0.015138155787243
2001,1083,1,0.0331519498418515,1,0.975311991297105,0.040969935145287
2002,1083,1,-0.0334599373826361,1,0.975311991297105,0.0378041201484436
2003,1083,1,0.441541599923049,1,0.975311991297105,0.0326226380134456
2004,1083,1,0.159343850076498,1,0.975311991297105,0.0159207950221925
2005,1083,1,0.150526614997375,1,0.975311991297105,0.0168366701715996
1994,1085,1,,0,0.975311991297105,0.00482534340284602
1995,1085,1,,0,0.975311991297105,0.0498062616872987
1996,1085,1,-0.117016458386188,0,0.975311991297105,0.0583966470167843
1997,1085,1,2.2229446032706,0,0.975311991297105,0.0439126182342129
1998,1085,1,0.289174610042287,1,0.975311991297105,0.0461930794338059
1999,1085,1,0.761244796839386,1,0.975311991297105,0.00342702130099859
2000,1085,1,-0.27935736256575,1,0.975311991297105,0.0152778651189758
2001,1085,1,-0.537073849840927,1,0.975311991297105,0.0669467634098089
2002,1085,1,0.362391434149955,1,0.975311991297105,0.057849645930812
2003,1085,1,0.1945189074278,1,0.975311991297105,0.0165171536160811
2004,1085,1,-0.0741340216216635,1,0.975311991297105,0.0178303733187972
2005,1085,1,0.298563572639315,1,0.975311991297105,0.130221329207541
1994,1089,1,-0.00306204332861171,0,0.975311991297105,-0.000315096675259419
1995,1089,1,-0.141937363976583,0,0.975311991297105,-0.0106670718551776
1996,1089,1,0.170830145224995,0,0.975311991297105,0.0371030219299984
1997,1089,1,0.142717525208477,0,0.975311991297105,0.0436418402399221
1998,1089,1,0.33323926595482,1,0.975311991297105,0.0636505092999125
1999,1089,1,0.154919312759722,1,0.975311991297105,0.0195665482300216
2000,1089,1,-0.228782187756424,1,0.975311991297105,0.0107566881814316
2001,1089,1,0.121443126154274,1,0.975311991297105,0.0389943534085218
2002,1089,1,-0.0231706500496696,1,0.975311991297105,0.0398405307239793
2003,1089,1,0.389849204163292,1,0.975311991297105,0.0374411816974414
2004,1089,1,0.0807018402942124,1,0.975311991297105,0.0164525612176565
2005,1089,1,0.049111444661964,1,0.975311991297105,0.0178748717697728
1994,1097,1,-0.254118771084917,0,0.975311991297105,0.0239471782140512
1995,1097,1,-0.102870162914421,0,0.975311991297105,0.0672417099274227
1996,1097,1,0.131545138958934,0,0.975311991297105,0.105883326995595
1997,1097,1,0.164427257642501,0,0.975311991297105,0.0512509964113326
1998,1097,1,0.198994851543482,1,0.975311991297105,0.059822246491497
1999,1097,1,-0.067890355269931,1,0.975311991297105,0.00344790439719134
2000,1097,1,-0.0781047505987171,1,0.975311991297105,0.0493175571141835
2001,1097,1,0.00228447923304564,1,0.975311991297105,0.0108956804837872
2002,1097,1,0.221203733587211,1,0.975311991297105,0.0481437449587041
2003,1097,1,0.0518888810353513,1,0.975311991297105,0.0540113418423003
2004,1097,1,0.0520878511914198,1,0.975311991297105,0.0451433217246828
2005,1097,1,0.16936385478963,1,0.975311991297105,0.115128161338313
1994,2020,2,0.196796968310306,0,11.2160878999167,0.0885277014481609
1995,2020,2,-0.228467683469511,2,11.2160878999167,0.0547248481355185
1996,2020,2,-0.329968589281657,2,11.2160878999167,0.039462276967388
1997,2020,2,-0.0387589384992033,2,11.2160878999167,0.0504608564150102
1998,2020,2,0.248795151681334,2,11.2160878999167,0.0434438729363338
1999,2020,2,0.0217216241143134,2,11.2160878999167,0.0401006556619112
2000,2020,2,-0.114582724925357,2,11.2160878999167,-0.0253776628618461
2001,2020,2,0.32021030918966,2,11.2160878999167,0.0054030449907696
2002,2020,2,0.402594796953418,2,11.2160878999167,0.0748237535551661
2003,2020,2,0.302222058185551,2,11.2160878999167,0.0543120229634075
2004,2020,2,0.255486172311572,2,11.2160878999167,0.101697360062797
2005,2020,2,0.117029831069342,2,11.2160878999167,0.108811583532187
1994,2090,2,,0,11.2160878999167,0.100479669963105
1995,2090,2,,2,11.2160878999167,0.0483958388304133
1996,2090,2,,2,11.2160878999167,0.0485553093368107
1997,2090,2,0.107207321434867,2,11.2160878999167,0.0710289640659552
1998,2090,2,0.0654494062772182,2,11.2160878999167,0.045025630944874
1999,2090,2,0.162139494850839,2,11.2160878999167,0.02552506401162
2000,2090,2,1.0856250931413,2,11.2160878999167,-0.0220332833169667
2001,2090,2,0.704897051776868,2,11.2160878999167,-0.00402414097527704
2002,2090,2,0.0182424516950146,2,11.2160878999167,0.0564988280018239
2003,2090,2,0.581063029447568,2,11.2160878999167,0.0429939260057086
2004,2090,2,0.992022508474903,2,11.2160878999167,0.0810646818537935
2005,2090,2,0.108843884550931,2,11.2160878999167,0.0776899984585553
1994,2170,2,,0,11.2160878999167,0.105752057724299
1995,2170,2,,2,11.2160878999167,0.0695834246994869
1994,4005,4,0.588010654151571,0,3.20459654283335,0.126888364434288
1995,4005,4,3.0988001294802,0,3.20459654283335,0.123354337007729
1996,4005,4,1.41763062718147,0,3.20459654283335,0.0589513144718357
1997,4005,4,-0.330090061566736,1,3.20459654283335,0.0476650842549971
1998,4005,4,0.119478254016924,1,3.20459654283335,0.0409947436495726
1999,4005,4,0.174808282304726,1,3.20459654283335,0.0177417518526752
2000,4005,4,0.057388098545859,1,3.20459654283335,0.0129968934854992
2001,4005,4,0.236524287319249,1,3.20459654283335,-0.00346355178157864
2002,4005,4,0.217384950378056,2,3.20459654283335,0.0777579423679837
2003,4005,4,0.0444243127531507,2,3.20459654283335,0.0676250260786544
2004,4005,4,0.394258206748157,2,3.20459654283335,0.130081512506256
2005,4005,4,0.0493877318137592,2,3.20459654283335,0.20729991765374
1994,4013,4,0.545036930184885,0,3.20459654283335,0.027053850964724
1995,4013,4,0.223546715079991,0,3.20459654283335,0.0509798291776002
1996,4013,4,0.147500956029619,0,3.20459654283335,0.090462674867914
1997,4013,4,0.135676423350974,1,3.20459654283335,0.0768915890198558
1998,4013,4,0.241819916545291,1,3.20459654283335,0.0599294568157047
1999,4013,4,0.202435451358012,1,3.20459654283335,0.050257787371379
2000,4013,4,0.075395173590513,1,3.20459654283335,0.0619190220333525
2001,4013,4,0.141233736988177,1,3.20459654283335,0.0405586034581331
2002,4013,4,0.0497194660784484,2,3.20459654283335,0.0361369179116373
2003,4013,4,0.190952101756819,2,3.20459654283335,0.0584708030738614
2004,4013,4,0.260337980676713,2,3.20459654283335,0.10804648977984
2005,4013,4,0.247436986039753,2,3.20459654283335,0.373477789131712
1994,4019,4,0.472924825573287,0,3.20459654283335,0.080025251571044
1995,4019,4,-0.121104511517459,0,3.20459654283335,0.0512932824129848
1996,4019,4,0.177090733281531,0,3.20459654283335,0.0450911933755807
1997,4019,4,-0.0248261025891559,1,3.20459654283335,0.0163049968562428
1998,4019,4,0.274475461528551,1,3.20459654283335,0.0483582218404681
1999,4019,4,0.0442947281216171,1,3.20459654283335,0.04237775106263
2000,4019,4,0.113499967012455,1,3.20459654283335,0.0312656888904925
2001,4019,4,0.102041125032928,1,3.20459654283335,0.05183927991557
2002,4019,4,0.224698300475344,2,3.20459654283335,0.136874701951672
2003,4019,4,0.0204297420549899,2,3.20459654283335,0.0688330465508535
2004,4019,4,0.297459377886545,2,3.20459654283335,0.123035184458183
2005,4019,4,0.205900425130796,2,3.20459654283335,0.258458688537337
1994,4021,4,5.00756839500844,0,3.20459654283335,0.0511799251674203
1995,4021,4,-0.00368631513878626,0,3.20459654283335,0.0713217617892354
1996,4021,4,0.0943784378615469,0,3.20459654283335,0.105792527017043
1997,4021,4,0.283883334859951,1,3.20459654283335,0.0870461316940059
1998,4021,4,0.460887292179633,1,3.20459654283335,0.063487968854977
1999,4021,4,0.372762853065467,1,3.20459654283335,0.0471279281501262
2000,4021,4,0.0474857797230879,1,3.20459654283335,0.0521702683494967
2001,4021,4,-0.0102794283132006,1,3.20459654283335,0.0332920651068758
2002,4021,4,0.257934169543363,2,3.20459654283335,0.0358594493366464
2003,4021,4,0.250222826151623,2,3.20459654283335,0.0649610833927659
2004,4021,4,0.544384514760161,2,3.20459654283335,0.125936132030882
2005,4021,4,0.802764587005409,2,3.20459654283335,0.397875825168369
1994,4025,4,1.7216312186117,0,3.20459654283335,0.122717022055825
1995,4025,4,2.20960403723825,0,3.20459654283335,0.0876077246791152
1996,4025,4,0.576569127282022,0,3.20459654283335,0.0368514537085503
1997,4025,4,0.244400926045032,1,3.20459654283335,0.0373859584616305
1998,4025,4,0.428798184215959,1,3.20459654283335,0.0552514520800775
1999,4025,4,0.315122465150189,1,3.20459654283335,0.0292128186898886
2000,4025,4,0.291955652712776,1,3.20459654283335,0.0104744258768719
2001,4025,4,-0.0311547137987063,1,3.20459654283335,0.00247432139066817
2002,4025,4,0.186144563825922,2,3.20459654283335,0.0696903534458055
2003,4025,4,0.249909805186814,2,3.20459654283335,0.0609476081217952
2004,4025,4,0.315391538190593,2,3.20459654283335,0.114787852654151
2005,4025,4,0.209634075581663,2,3.20459654283335,0.233451295005175
1994,4027,4,0.534426569073883,0,3.20459654283335,0.0552627240600758
1995,4027,4,0.24370041271688,0,3.20459654283335,0.0671612990878696
1996,4027,4,-0.0390641553480471,0,3.20459654283335,0.0246959310081714
1997,4027,4,-0.212038792438248,1,3.20459654283335,0.0335056632132238
1998,4027,4,0.185691959031928,1,3.20459654283335,0.0503817368252415
1999,4027,4,0.182032821093388,1,3.20459654283335,0.0213698357813081
2000,4027,4,0.0587053843312066,1,3.20459654283335,-0.0169883364570067
2001,4027,4,0.18447221408317,1,3.20459654283335,0
2002,4027,4,-0.0026500217448433,2,3.20459654283335,0.0601866355307914
2003,4027,4,0.17209519170653,2,3.20459654283335,0.0556119436712637
2004,4027,4,0.151587417135204,2,3.20459654283335,0.115089961257402
2005,4027,4,0.373903281375656,2,3.20459654283335,0.264576884131029
1994,5007,5,4.07953230803476,0,1.49547838665556,0.0780147266163782
1995,5007,5,-0.0518660364437409,0,1.49547838665556,0.0376674508693666
1996,5007,5,0.0834688085440725,0,1.49547838665556,0.0432455462654033
1997,5007,5,0.215230228348977,0,1.49547838665556,0.0457977353376853
1998,5007,5,0.119748425730869,0,1.49547838665556,0.043065277108024
1999,5007,5,0.12024225814239,0,1.49547838665556,0.0164748216723618
2000,5007,5,0.180311779680414,0,1.49547838665556,0.0166096529129121
2001,5007,5,0.126015172647351,0,1.49547838665556,0.0522470769708532
2002,5007,5,0.130338539279991,0,1.49547838665556,0.0581429823219191
2003,5007,5,0.301593597079899,0,1.49547838665556,0.0680570288741524
2004,5007,5,0.273883330173918,0,1.49547838665556,0.0836235534663583
2005,5007,5,0.0888475565344162,0,1.49547838665556,0.0563465845380051
1994,5025,5,0.049090375536716,0,1.49547838665556,0.0253723844091209
1995,5025,5,0.0926035483860481,0,1.49547838665556,-0.00402610329766828
1996,5025,5,0.182537223435784,0,1.49547838665556,0.0808820316263286
1997,5025,5,-0.0329448927100149,0,1.49547838665556,0.0369537481770812
1998,5025,5,0.310050918734866,0,1.49547838665556,0.0475741174985087
1999,5025,5,0.327081489249791,0,1.49547838665556,0.0492497424897644
2000,5025,5,-0.0444441098043971,0,1.49547838665556,-0.0277606941178825
2001,5025,5,-0.0458480396063568,0,1.49547838665556,0.0439039043941953
2002,5025,5,0.120931150819787,0,1.49547838665556,0.0587166717802727
2003,5025,5,0.409744792686825,0,1.49547838665556,0.0456636447770542
2004,5025,5,0.114003955077774,0,1.49547838665556,0.0589859962248909
2005,5025,5,0.183439553923709,0,1.49547838665556,0.0171324275395248
1994,5031,5,-0.0490886158792954,0,1.49547838665556,0.0234666560488659
1995,5031,5,-0.178774366374858,0,1.49547838665556,0.0506066780501868
1996,5031,5,0.204651920532251,0,1.49547838665556,0.05045305005725
1997,5031,5,0.575044268097656,0,1.49547838665556,0.0658122628885307
1998,5031,5,0.154818674381367,0,1.49547838665556,0.0508926734804218
1999,5031,5,0.345994204073897,0,1.49547838665556,0.0374864200914891
2000,5031,5,-0.247295525103736,0,1.49547838665556,0.024391504809028
2001,5031,5,0.105693437331144,0,1.49547838665556,0.0431906173059948
2002,5031,5,-0.0427133719862614,0,1.49547838665556,0.0346933917495402
2003,5031,5,0.263873122359859,0,1.49547838665556,0.0366198127222281
2004,5031,5,0.0144311408975941,0,1.49547838665556,0.00847465918251
2005,5031,5,-0.003118989360825,0,1.49547838665556,-0.0257507003761113
1994,5033,5,0.251814803572808,0,1.49547838665556,0.0563205677896308
1995,5033,5,-0.0329992086839113,0,1.49547838665556,0.0436677019116551
1996,5033,5,0.183833215026151,0,1.49547838665556,0.0574778876769493
1997,5033,5,-0.073269964797845,0,1.49547838665556,0.0624028304542916
1998,5033,5,0.191350385591411,0,1.49547838665556,0.0500389239299093
1999,5033,5,0.0601297640779333,0,1.49547838665556,0.016638390657155
2000,5033,5,-0.0892210008512642,0,1.49547838665556,0.0261117773721091
2001,5033,5,0.0132929846187864,0,1.49547838665556,0.062319093398064
2002,5033,5,-0.0234462485554676,0,1.49547838665556,0.0389278070933496
